M,N,K,dtype,device,gpu_name,latency_us,kernel_name
16,147,6502,f16,4,NVIDIA GeForce RTX 4090,13.8752,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,147,7298,f16,4,NVIDIA GeForce RTX 4090,13.6192,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x2_nn_align2>(T1::Params)
16,147,8192,f16,4,NVIDIA GeForce RTX 4090,8.5504,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,147,9195,f16,4,NVIDIA GeForce RTX 4090,8.6016,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,147,10321,f16,4,NVIDIA GeForce RTX 4090,8.9088,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,147,11585,f16,4,NVIDIA GeForce RTX 4090,10.3936,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,147,13004,f16,4,NVIDIA GeForce RTX 4090,8.6528,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,147,14596,f16,4,NVIDIA GeForce RTX 4090,9.6784,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,147,16384,f16,4,NVIDIA GeForce RTX 4090,9.0624,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,32,f16,4,NVIDIA GeForce RTX 4090,5.5296,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,33,f16,4,NVIDIA GeForce RTX 4090,8.3456,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,36,f16,4,NVIDIA GeForce RTX 4090,7.3728,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,40,f16,4,NVIDIA GeForce RTX 4090,5.632,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,45,f16,4,NVIDIA GeForce RTX 4090,8.5504,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,48,f16,4,NVIDIA GeForce RTX 4090,5.888,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,51,f16,4,NVIDIA GeForce RTX 4090,8.6528,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,57,f16,4,NVIDIA GeForce RTX 4090,8.4512,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,64,f16,4,NVIDIA GeForce RTX 4090,6.7072,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,72,f16,4,NVIDIA GeForce RTX 4090,5.888,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,80,f16,4,NVIDIA GeForce RTX 4090,6.0928,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,81,f16,4,NVIDIA GeForce RTX 4090,9.0624,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,91,f16,4,NVIDIA GeForce RTX 4090,9.8304,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,96,f16,4,NVIDIA GeForce RTX 4090,5.6832,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,102,f16,4,NVIDIA GeForce RTX 4090,5.8416,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,112,f16,4,NVIDIA GeForce RTX 4090,5.6816,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,114,f16,4,NVIDIA GeForce RTX 4090,6.088,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,128,f16,4,NVIDIA GeForce RTX 4090,5.888,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,144,f16,4,NVIDIA GeForce RTX 4090,6.8096,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,160,f16,4,NVIDIA GeForce RTX 4090,5.7856,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,161,f16,4,NVIDIA GeForce RTX 4090,8.2432,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,181,f16,4,NVIDIA GeForce RTX 4090,8.96,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,192,f16,4,NVIDIA GeForce RTX 4090,5.9392,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,203,f16,4,NVIDIA GeForce RTX 4090,10.0864,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,224,f16,4,NVIDIA GeForce RTX 4090,5.8368,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,228,f16,4,NVIDIA GeForce RTX 4090,6.5536,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,256,f16,4,NVIDIA GeForce RTX 4090,5.6832,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,287,f16,4,NVIDIA GeForce RTX 4090,8.3456,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,320,f16,4,NVIDIA GeForce RTX 4090,5.6832,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,323,f16,4,NVIDIA GeForce RTX 4090,8.8064,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,362,f16,4,NVIDIA GeForce RTX 4090,5.6624,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,384,f16,4,NVIDIA GeForce RTX 4090,5.6112,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,406,f16,4,NVIDIA GeForce RTX 4090,6.0416,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,456,f16,4,NVIDIA GeForce RTX 4090,6.1904,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,512,f16,4,NVIDIA GeForce RTX 4090,5.6928,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,575,f16,4,NVIDIA GeForce RTX 4090,8.2656,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,645,f16,4,NVIDIA GeForce RTX 4090,8.296,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,724,f16,4,NVIDIA GeForce RTX 4090,10.0096,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align2>(T1::Params)
16,160,768,f16,4,NVIDIA GeForce RTX 4090,7.1936,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,813,f16,4,NVIDIA GeForce RTX 4090,10.8912,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,912,f16,4,NVIDIA GeForce RTX 4090,8.5936,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align8>(T1::Params)
16,160,1024,f16,4,NVIDIA GeForce RTX 4090,10.1152,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align8>(T1::Params)
16,160,1149,f16,4,NVIDIA GeForce RTX 4090,8.56,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,1290,f16,4,NVIDIA GeForce RTX 4090,8.4864,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align2>(T1::Params)
16,160,1448,f16,4,NVIDIA GeForce RTX 4090,10.1136,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align8>(T1::Params)
16,160,1536,f16,4,NVIDIA GeForce RTX 4090,8.456,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
16,160,1625,f16,4,NVIDIA GeForce RTX 4090,12.9104,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,1825,f16,4,NVIDIA GeForce RTX 4090,10.4288,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,2048,f16,4,NVIDIA GeForce RTX 4090,8.576,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,2299,f16,4,NVIDIA GeForce RTX 4090,8.552,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,2580,f16,4,NVIDIA GeForce RTX 4090,9.8224,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,2896,f16,4,NVIDIA GeForce RTX 4090,8.4432,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,3072,f16,4,NVIDIA GeForce RTX 4090,8.8912,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,3251,f16,4,NVIDIA GeForce RTX 4090,8.6064,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,3649,f16,4,NVIDIA GeForce RTX 4090,9.9584,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,4096,f16,4,NVIDIA GeForce RTX 4090,8.4496,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,4598,f16,4,NVIDIA GeForce RTX 4090,8.6448,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,5161,f16,4,NVIDIA GeForce RTX 4090,8.6336,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,160,5793,f16,4,NVIDIA GeForce RTX 4090,9.7696,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,160,6502,f16,4,NVIDIA GeForce RTX 4090,8.7344,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,7298,f16,4,NVIDIA GeForce RTX 4090,8.6672,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,8192,f16,4,NVIDIA GeForce RTX 4090,8.5024,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,160,9195,f16,4,NVIDIA GeForce RTX 4090,9.0224,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,160,10321,f16,4,NVIDIA GeForce RTX 4090,8.4672,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,160,11585,f16,4,NVIDIA GeForce RTX 4090,8.6272,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,160,13004,f16,4,NVIDIA GeForce RTX 4090,8.6608,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,14596,f16,4,NVIDIA GeForce RTX 4090,8.424,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,160,16384,f16,4,NVIDIA GeForce RTX 4090,9.2528,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,32,f16,4,NVIDIA GeForce RTX 4090,5.68,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,33,f16,4,NVIDIA GeForce RTX 4090,8.5952,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,36,f16,4,NVIDIA GeForce RTX 4090,7.56,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,40,f16,4,NVIDIA GeForce RTX 4090,5.704,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,45,f16,4,NVIDIA GeForce RTX 4090,10.0992,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,48,f16,4,NVIDIA GeForce RTX 4090,5.6576,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,51,f16,4,NVIDIA GeForce RTX 4090,8.6576,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,57,f16,4,NVIDIA GeForce RTX 4090,8.3216,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,64,f16,4,NVIDIA GeForce RTX 4090,7.4544,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,72,f16,4,NVIDIA GeForce RTX 4090,6.0352,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,80,f16,4,NVIDIA GeForce RTX 4090,5.9584,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,81,f16,4,NVIDIA GeForce RTX 4090,8.5248,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,91,f16,4,NVIDIA GeForce RTX 4090,8.7808,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,96,f16,4,NVIDIA GeForce RTX 4090,6.112,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,102,f16,4,NVIDIA GeForce RTX 4090,5.92,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,112,f16,4,NVIDIA GeForce RTX 4090,5.9824,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,114,f16,4,NVIDIA GeForce RTX 4090,8.0928,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,128,f16,4,NVIDIA GeForce RTX 4090,5.744,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,144,f16,4,NVIDIA GeForce RTX 4090,5.608,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,160,f16,4,NVIDIA GeForce RTX 4090,5.7696,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,161,f16,4,NVIDIA GeForce RTX 4090,8.5904,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,181,f16,4,NVIDIA GeForce RTX 4090,13.1056,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,192,f16,4,NVIDIA GeForce RTX 4090,6.8544,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,203,f16,4,NVIDIA GeForce RTX 4090,8.2576,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,224,f16,4,NVIDIA GeForce RTX 4090,6.0352,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,228,f16,4,NVIDIA GeForce RTX 4090,5.6128,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,256,f16,4,NVIDIA GeForce RTX 4090,5.6416,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,287,f16,4,NVIDIA GeForce RTX 4090,8.4176,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,320,f16,4,NVIDIA GeForce RTX 4090,5.7856,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,323,f16,4,NVIDIA GeForce RTX 4090,8.2944,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,362,f16,4,NVIDIA GeForce RTX 4090,5.5328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,384,f16,4,NVIDIA GeForce RTX 4090,7.4144,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,406,f16,4,NVIDIA GeForce RTX 4090,5.6768,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,456,f16,4,NVIDIA GeForce RTX 4090,5.6544,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,512,f16,4,NVIDIA GeForce RTX 4090,5.576,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,575,f16,4,NVIDIA GeForce RTX 4090,8.3216,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,645,f16,4,NVIDIA GeForce RTX 4090,13.2192,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,724,f16,4,NVIDIA GeForce RTX 4090,8.376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align2>(T1::Params)
16,169,768,f16,4,NVIDIA GeForce RTX 4090,6.0592,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,813,f16,4,NVIDIA GeForce RTX 4090,8.376,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,912,f16,4,NVIDIA GeForce RTX 4090,8.8736,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align8>(T1::Params)
16,169,1024,f16,4,NVIDIA GeForce RTX 4090,9.9104,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align8>(T1::Params)
16,169,1149,f16,4,NVIDIA GeForce RTX 4090,8.504,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,1290,f16,4,NVIDIA GeForce RTX 4090,10.3712,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,1448,f16,4,NVIDIA GeForce RTX 4090,8.4192,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
16,169,1536,f16,4,NVIDIA GeForce RTX 4090,8.3728,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
16,169,1625,f16,4,NVIDIA GeForce RTX 4090,8.648,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,1825,f16,4,NVIDIA GeForce RTX 4090,8.4944,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,2048,f16,4,NVIDIA GeForce RTX 4090,8.5328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,2299,f16,4,NVIDIA GeForce RTX 4090,8.3008,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,2580,f16,4,NVIDIA GeForce RTX 4090,8.8016,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,2896,f16,4,NVIDIA GeForce RTX 4090,8.5728,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,3072,f16,4,NVIDIA GeForce RTX 4090,8.3664,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,3251,f16,4,NVIDIA GeForce RTX 4090,8.3296,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,3649,f16,4,NVIDIA GeForce RTX 4090,8.4784,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,4096,f16,4,NVIDIA GeForce RTX 4090,9.4128,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,4598,f16,4,NVIDIA GeForce RTX 4090,8.3312,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,5161,f16,4,NVIDIA GeForce RTX 4090,8.4448,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,5793,f16,4,NVIDIA GeForce RTX 4090,9.4512,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
16,169,6502,f16,4,NVIDIA GeForce RTX 4090,8.384,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,7298,f16,4,NVIDIA GeForce RTX 4090,8.4992,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,8192,f16,4,NVIDIA GeForce RTX 4090,8.408,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
16,169,9195,f16,4,NVIDIA GeForce RTX 4090,8.4384,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,169,10321,f16,4,NVIDIA GeForce RTX 4090,8.464,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,169,11585,f16,4,NVIDIA GeForce RTX 4090,8.9712,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_nn_align1>(T1::Params)
16,169,13004,f16,4,NVIDIA GeForce RTX 4090,10.0352,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,14596,f16,4,NVIDIA GeForce RTX 4090,8.4416,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
16,169,16384,f16,4,NVIDIA GeForce RTX 4090,8.4928,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
